timestamp,tollID,tagRef,tagHomeID,charge
2022-02-06 08:46,EG18,EGIGQPKI7,EG,2.1
2022-02-06 08:58,EG19,NAOBMYOFQE,NAO,1.4
2022-02-06 09:06,NAO04,KOIXA11DP,KO,2.5
2022-02-06 09:10,OO01,OO1B0Z3NX,OO,2.3
2022-02-06 09:12,NO11,NOXFGCAQV,NO,3.35
2022-02-06 09:38,EG05,EGYTJXEPQ,EG,1.7
2022-02-06 09:50,KO09,EGUT0CVS4,EG,2.05
2022-02-06 10:01,EG21,EGSEIMVIH,EG,1.6
2022-02-06 10:47,EG24,EGSEIMVIH,EG,1.4
2022-02-06 11:06,MO01,NO7PTX63C,NO,1.35
2022-02-06 11:29,OO01,OOZSJ49IT,OO,2.3
2022-02-06 11:53,NAO11,NAOLY8OZCY,NAO,2.5
2022-02-06 12:11,MO08,MOV86WZS3,MO,3.15
2022-02-06 12:52,AM06,AMXAJI0Y6,AM,3.6
2022-02-06 12:54,OO03,KOWM31YIH,KO,2.4
2022-02-06 13:04,KO05,OO7PZE9VI,OO,1.9
2022-02-06 13:14,EG14,AMH9SDBDW,AM,1.2
2022-02-06 13:21,NAO22,NAO5ZJA8DZ,NAO,2.5
2022-02-06 13:29,MO08,MOV86WZS3,MO,3.15
2022-02-06 13:29,EG14,KOWKTAKPU,KO,1.2
2022-02-06 14:09,EG36,EGF1T2TAL,EG,1.0
2022-02-06 14:55,KO02,KOWM31YIH,KO,3.4
2022-02-06 14:57,NAO21,NAOHAFEYUH,NAO,2.5
2022-02-06 15:50,MO09,EGF1T2TAL,EG,2.7
2022-02-06 16:37,OO03,NAOVZ41NAM,NAO,2.4
2022-02-06 17:06,NAO05,NAOP0J43D5,NAO,2.5
2022-02-06 17:10,OO02,NAOURTP0LZ,NAO,2.3
2022-02-06 17:13,MO10,EG9CHJ755,EG,2.7
2022-02-06 17:14,OO02,OO3KKV9RF,OO,2.3
2022-02-06 17:29,MO05,MOJCKJLTE,MO,2.6
2022-02-06 17:35,EG21,NOXFGCAQV,NO,1.6
2022-02-06 17:36,MO06,MOJCKJLTE,MO,2.6
2022-02-06 17:40,NAO18,NOXFGCAQV,NO,2.5
2022-02-06 17:48,EG11,EG9CHJ755,EG,0.5
2022-02-06 17:54,EG21,AMH9SDBDW,AM,1.6
2022-02-06 17:57,AM05,AMV3A3ZMF,AM,3.6
2022-02-06 18:15,OO07,OO7PZE9VI,OO,1.9
2022-02-06 18:16,AM09,AMXAJI0Y6,AM,3.1
2022-02-06 18:27,NAO12,NAO09SKDGI,NAO,2.5
2022-02-06 18:41,KO03,KOWKTAKPU,KO,2.95
2022-02-06 18:45,NO04,NOQLL8OS9,NO,3.25
2022-02-06 18:53,OO01,OOZSJ49IT,OO,2.3
2022-02-06 18:54,NO08,NOQLL8OS9,NO,3.55
2022-02-06 18:57,EG04,EGYTJXEPQ,EG,1.2
2022-02-06 19:13,AM06,AMHJ7XVG0,AM,3.6
2022-02-06 20:08,NAO24,NAONSM43D8,NAO,2.5
2022-02-06 20:08,EG20,EGIGQPKI7,EG,1.4
2022-02-06 20:14,EG34,AMLJH75LX,AM,2.0
2022-02-06 20:36,NAO39,NAOURTP0LZ,NAO,2.5
2022-02-06 20:44,EG08,EGVWPVS7H,EG,1.8
2022-02-06 20:55,KO03,KONCXLL4Z,KO,2.95
2022-02-06 21:12,OO09,KOWM31YIH,KO,2.5
2022-02-06 21:58,EG29,EGYTJXEPQ,EG,1.5
2022-02-06 22:10,NO07,NOQLL8OS9,NO,3.55
2022-02-06 22:29,NAO37,NAOLY8OZCY,NAO,2.5
2022-02-06 22:49,EG19,OO7PZE9VI,OO,1.4
2022-02-06 22:53,EG03,NAO09SKDGI,NAO,1.2
2022-02-06 22:53,GE02,GE5A0L725,GE,14.7
2022-02-06 23:04,NAO22,NAOVZ41NAM,NAO,2.5
2022-02-06 23:10,MO06,MOV86WZS3,MO,2.6
2022-02-06 23:47,MO06,MOV86WZS3,MO,2.6
2022-02-07 00:03,NAO40,NAO5ZJA8DZ,NAO,2.5
2022-02-07 00:17,NAO41,NAOP0J43D5,NAO,2.5
2022-02-07 00:40,NO05,OO1B0Z3NX,OO,3.25
2022-02-07 01:00,EG05,EGC11ERTJ,EG,1.7
2022-02-07 01:05,AM04,AMV3A3ZMF,AM,2.2
2022-02-07 01:33,EG37,NOE1V2ISQ,NO,1.4
2022-02-07 01:36,AM03,AMH9SDBDW,AM,2.2
2022-02-07 01:46,OO02,OO3KKV9RF,OO,2.3
2022-02-07 02:16,EG29,EGSEIMVIH,EG,1.5
2022-02-07 02:28,EG11,EGIGQPKI7,EG,0.5
2022-02-07 02:42,NO04,NOX6GVWRD,NO,3.25
2022-02-07 02:45,NAO07,NAOURTP0LZ,NAO,2.5
2022-02-07 02:45,EG09,EG9CHJ755,EG,0.9
2022-02-07 03:11,KO10,KOIXA11DP,KO,2.05
2022-02-07 03:21,NAO10,NAO5UQPGB7,NAO,2.5
2022-02-07 03:23,MO01,NO7PTX63C,NO,1.35
2022-02-07 03:25,EG01,EGRHOCN9J,EG,3.0
2022-02-07 03:51,EG02,EGVWPVS7H,EG,3.0
2022-02-07 03:52,NO04,NO7PTX63C,NO,3.25
2022-02-07 03:58,EG13,KONCXLL4Z,KO,1.2
2022-02-07 04:43,KO05,EGVWPVS7H,EG,1.9
2022-02-07 05:23,NAO07,NAOVZ41NAM,NAO,2.5
2022-02-07 05:30,NO04,MOV86WZS3,MO,3.25
2022-02-07 05:34,NAO09,NAONSM43D8,NAO,2.5
2022-02-07 05:42,NAO14,NAO5ZJA8DZ,NAO,2.5
2022-02-07 05:53,NAO14,NAOHAFEYUH,NAO,2.5
2022-02-07 06:01,KO09,KONCXLL4Z,KO,2.05
2022-02-07 06:02,NAO21,NAOHAFEYUH,NAO,2.5
2022-02-07 06:07,NO12,EG7UR23GD,EG,3.35
2022-02-07 06:46,NAO28,AMNT3W5UZ,AM,2.5
2022-02-07 06:54,EG10,EGC11ERTJ,EG,0.9
2022-02-07 07:06,OO03,NAOLY8OZCY,NAO,2.4
2022-02-07 07:19,AM05,AMV3A3ZMF,AM,3.6
2022-02-07 07:41,NAO19,NOXFGCAQV,NO,2.5
2022-02-07 07:44,MO06,MOJCKJLTE,MO,2.6
2022-02-07 07:47,NAO30,NAO5ZJA8DZ,NAO,2.5
2022-02-07 07:52,NO07,AMV3A3ZMF,AM,3.55
2022-02-07 07:59,EG33,EGIGQPKI7,EG,2.0
2022-02-07 08:47,NAO26,NO7PTX63C,NO,2.5
2022-02-07 09:00,NAO05,EGUT0CVS4,EG,2.5
2022-02-07 09:10,EG08,EGVWPVS7H,EG,1.8
2022-02-07 09:26,NAO03,KOIXA11DP,KO,2.5
2022-02-07 09:27,AM06,AMHJ7XVG0,AM,3.6
2022-02-07 09:27,NAO07,NAO09SKDGI,NAO,2.5
2022-02-07 09:35,EG22,EGVWPVS7H,EG,1.6
2022-02-07 09:38,EG19,EG9CHJ755,EG,1.4
2022-02-07 10:15,KO02,KOWM31YIH,KO,3.4
2022-02-07 10:21,EG09,EGIGQPKI7,EG,0.9
2022-02-07 10:22,NO02,NAOLY8OZCY,NAO,3.85
2022-02-07 10:30,NAO20,NAOVZ41NAM,NAO,2.5
2022-02-07 11:32,KO02,KOWM31YIH,KO,3.4
2022-02-07 12:00,AM10,AMNT3W5UZ,AM,3.1
2022-02-07 12:02,AM02,AMLJH75LX,AM,2.0
2022-02-07 12:18,KO01,NAOP0J43D5,NAO,3.4
2022-02-07 12:56,NO07,OOQ0OXFQ8,OO,3.55
2022-02-07 13:34,AM09,NORCBPLJD,NO,3.1
2022-02-07 13:40,KO01,KOWKTAKPU,KO,3.4
2022-02-07 14:01,NAO09,NAONSM43D8,NAO,2.5
2022-02-07 14:07,EG11,EGIGQPKI7,EG,0.5
2022-02-07 14:32,KO10,KOWM31YIH,KO,2.05
2022-02-07 14:33,NO11,NOXFGCAQV,NO,3.35
2022-02-07 14:43,NAO18,KONCXLL4Z,KO,2.5
2022-02-07 14:59,NAO03,NAOURTP0LZ,NAO,2.5
2022-02-07 15:06,NAO15,OO3KKV9RF,OO,2.5
2022-02-07 15:09,MO08,MOV86WZS3,MO,3.15
2022-02-07 15:17,AM05,AMLJH75LX,AM,3.6
2022-02-07 15:28,NO01,NORCBPLJD,NO,3.85
2022-02-07 15:37,AM08,EGYTJXEPQ,EG,2.8
2022-02-07 15:42,EG34,EGIGQPKI7,EG,2.0
2022-02-07 15:53,EG16,EGIGQPKI7,EG,1.2
2022-02-07 15:55,NAO21,NAOP0J43D5,NAO,2.5
2022-02-07 15:57,KO01,NAOP0J43D5,NAO,3.4
2022-02-07 16:14,NO12,EG7UR23GD,EG,3.35
2022-02-07 17:10,NO05,EGVWPVS7H,EG,3.25
2022-02-07 17:22,AM05,AMLJH75LX,AM,3.6
2022-02-07 17:25,NAO41,NAOP0J43D5,NAO,2.5
2022-02-07 17:30,NO13,NOE1V2ISQ,NO,4.15
2022-02-07 18:03,AM02,EGRHOCN9J,EG,2.0
2022-02-07 18:30,NAO12,NAOHL1N13J,NAO,2.5
2022-02-07 19:53,EG02,EGUT0CVS4,EG,3.0
2022-02-07 20:12,EG29,EG7UR23GD,EG,1.5
2022-02-07 20:33,AM06,AMXAJI0Y6,AM,3.6
2022-02-07 20:43,KO03,KONCXLL4Z,KO,2.95
2022-02-07 21:49,NAO07,NAO5ZJA8DZ,NAO,2.5
2022-02-07 22:29,KO07,KOJDP0LVS,KO,1.85
2022-02-07 22:36,OO07,OO7PZE9VI,OO,1.9
2022-02-07 22:51,NAO30,EGVWPVS7H,EG,2.5
2022-02-07 23:19,EG06,EGC11ERTJ,EG,1.7
2022-02-08 00:27,OO08,OO3KKV9RF,OO,1.9
2022-02-08 01:02,AM05,AMV3A3ZMF,AM,3.6
2022-02-08 01:02,NO09,EGRHOCN9J,EG,4.2
2022-02-08 01:07,NO12,AMXAJI0Y6,AM,3.35
2022-02-08 01:34,OO02,NAO09SKDGI,NAO,2.3
2022-02-08 01:43,AM02,AMLJH75LX,AM,2.0
2022-02-08 02:02,OO09,OO1B0Z3NX,OO,2.5
2022-02-08 02:03,NAO28,AMNT3W5UZ,AM,2.5
2022-02-08 02:13,NAO32,EG7UR23GD,EG,2.5
2022-02-08 02:39,AM03,MOJCKJLTE,MO,2.2
2022-02-08 02:44,AM08,OO1B0Z3NX,OO,2.8
2022-02-08 03:20,NO09,NAOBMYOFQE,NAO,4.2
2022-02-08 03:33,KO01,KONCXLL4Z,KO,3.4
2022-02-08 03:36,NO03,NORCBPLJD,NO,3.25
2022-02-08 03:46,AM02,AMXAJI0Y6,AM,2.0
2022-02-08 04:07,KO08,KOIXA11DP,KO,1.85
2022-02-08 04:07,KO07,KONCXLL4Z,KO,1.85
2022-02-08 04:12,NO14,NORCBPLJD,NO,4.15
2022-02-08 04:23,OO03,OO1B0Z3NX,OO,2.4
2022-02-08 04:40,NO05,AMNT3W5UZ,AM,3.25
2022-02-08 04:41,EG31,NAOURTP0LZ,NAO,1.4
2022-02-08 05:16,AM05,AMLJH75LX,AM,3.6
2022-02-08 06:23,AM08,EG9CHJ755,EG,2.8
2022-02-08 06:33,EG13,KONCXLL4Z,KO,1.2
2022-02-08 06:34,AM05,AMH9SDBDW,AM,3.6
2022-02-08 06:55,EG06,EGIGQPKI7,EG,1.7
2022-02-08 07:11,NAO20,AMH9SDBDW,AM,2.5
2022-02-08 07:16,MO08,KONCXLL4Z,KO,3.15
2022-02-08 08:18,EG38,EGUT0CVS4,EG,1.4
2022-02-08 08:29,OO09,OO1B0Z3NX,OO,2.5
2022-02-08 09:07,KO09,EGUT0CVS4,EG,2.05
2022-02-08 09:24,NO11,NOXFGCAQV,NO,3.35
2022-02-08 10:09,NAO06,NAOHAFEYUH,NAO,2.5
2022-02-08 10:23,AM05,AMV3A3ZMF,AM,3.6
2022-02-08 10:31,EG06,EGUT0CVS4,EG,1.7
2022-02-08 10:45,GE02,GEX7EEDTJ,GE,14.7
2022-02-08 10:47,OO10,OOQ0OXFQ8,OO,2.5
2022-02-08 10:56,AM03,AMH9SDBDW,AM,2.2
2022-02-08 11:37,AM08,EGYTJXEPQ,EG,2.8
2022-02-08 12:52,EG12,EGF1T2TAL,EG,0.5
2022-02-08 12:54,NO05,NOQLL8OS9,NO,3.25
2022-02-08 13:02,KO07,KOJDP0LVS,KO,1.85
2022-02-08 14:02,EG34,EGUT0CVS4,EG,2.0
2022-02-08 14:29,OO10,EGSEIMVIH,EG,2.5
2022-02-08 14:52,KO04,KOWKTAKPU,KO,2.95
2022-02-08 14:59,KO09,KOJDP0LVS,KO,2.05
2022-02-08 15:08,KO02,NAOLY8OZCY,NAO,3.4
2022-02-08 15:09,EG21,EGYTJXEPQ,EG,1.6
2022-02-08 15:20,OO07,OO3KKV9RF,OO,1.9
2022-02-08 15:28,AM10,EGRHOCN9J,EG,3.1
2022-02-08 15:39,AM09,KOWM31YIH,KO,3.1
2022-02-08 16:19,EG07,EGVWPVS7H,EG,1.8
2022-02-08 17:29,EG18,NAOBMYOFQE,NAO,2.1
2022-02-08 17:41,AM10,AMV3A3ZMF,AM,3.1
2022-02-08 18:16,EG05,EGYTJXEPQ,EG,1.7
2022-02-08 18:36,AM07,AMV3A3ZMF,AM,2.8
2022-02-08 18:44,OO06,EGC11ERTJ,EG,3.5
2022-02-08 19:39,NAO24,NAO5ZJA8DZ,NAO,2.5
2022-02-08 19:43,OO02,OO3KKV9RF,OO,2.3
2022-02-08 19:47,NAO30,NAONSM43D8,NAO,2.5
2022-02-08 20:05,NO01,OOQ0OXFQ8,OO,3.85
2022-02-08 21:13,KO01,KOJDP0LVS,KO,3.4
2022-02-08 21:36,MO09,AMV3A3ZMF,AM,2.7
2022-02-08 21:45,EG01,NAO5UQPGB7,NAO,3.0
2022-02-08 21:50,NO12,NOXFGCAQV,NO,3.35
2022-02-08 21:52,AM06,AMXAJI0Y6,AM,3.6
2022-02-08 22:00,KO10,KONCXLL4Z,KO,2.05
2022-02-08 22:05,MO03,OOZSJ49IT,OO,2.1
2022-02-08 22:17,OO10,OOZSJ49IT,OO,2.5
2022-02-08 22:31,AM02,AMLJH75LX,AM,2.0
2022-02-08 22:58,AM02,NO7PTX63C,NO,2.0
2022-02-08 23:18,KO09,EGUT0CVS4,EG,2.05
2022-02-08 23:23,MO10,EG9CHJ755,EG,2.7
2022-02-08 23:24,EG33,EGIGQPKI7,EG,2.0
2022-02-09 00:05,NAO16,EGIGQPKI7,EG,2.5
2022-02-09 00:47,KO05,EGF1T2TAL,EG,1.9
2022-02-09 02:07,EG30,EG9CHJ755,EG,1.5
2022-02-09 02:17,NAO37,NAO09SKDGI,NAO,2.5
2022-02-09 02:26,EG26,EG9CHJ755,EG,1.8
2022-02-09 02:40,NAO06,OO7PZE9VI,OO,2.5
2022-02-09 02:50,NAO36,EGVWPVS7H,EG,2.5
2022-02-09 03:10,EG33,EG9CHJ755,EG,2.0
2022-02-09 03:24,AM05,AMXAJI0Y6,AM,3.6
2022-02-09 03:42,NAO07,NAO5ZJA8DZ,NAO,2.5
2022-02-09 03:48,AM08,AMHJ7XVG0,AM,2.8
2022-02-09 04:27,EG24,EGF1T2TAL,EG,1.4
2022-02-09 05:04,EG22,EGRHOCN9J,EG,1.6
2022-02-09 05:39,OO05,OO1B0Z3NX,OO,3.5
2022-02-09 06:03,EG05,EGYTJXEPQ,EG,1.7
2022-02-09 06:27,EG03,NAO09SKDGI,NAO,1.2
2022-02-09 07:02,EG02,EGVWPVS7H,EG,3.0
2022-02-09 07:03,EG18,NAO5ZJA8DZ,NAO,2.1
2022-02-09 07:54,EG33,AMHJ7XVG0,AM,2.0
2022-02-09 08:36,OO03,OO7PZE9VI,OO,2.4
2022-02-09 09:22,EG11,EGRHOCN9J,EG,0.5
2022-02-09 10:10,OO03,OO1B0Z3NX,OO,2.4
2022-02-09 10:11,EG05,EG7UR23GD,EG,1.7
2022-02-09 10:16,EG25,NAOHL1N13J,NAO,1.8
2022-02-09 10:34,EG17,EGYTJXEPQ,EG,2.1
2022-02-09 10:51,KO09,EGIGQPKI7,EG,2.05
2022-02-09 11:20,EG37,EGIGQPKI7,EG,1.4
2022-02-09 11:32,KO02,AMXAJI0Y6,AM,3.4
2022-02-09 11:49,EG21,EG9CHJ755,EG,1.6
2022-02-09 12:07,NAO24,NAOHL1N13J,NAO,2.5
2022-02-09 12:10,AM05,AMH9SDBDW,AM,3.6
2022-02-09 12:25,NAO37,AMNT3W5UZ,AM,2.5
2022-02-09 12:37,NAO01,NAOBMYOFQE,NAO,2.5
2022-02-09 12:59,NO12,NOQLL8OS9,NO,3.35
2022-02-09 13:14,EG15,AMHJ7XVG0,AM,1.2
2022-02-09 13:30,NAO22,NAOVZ41NAM,NAO,2.5
2022-02-09 14:01,NAO38,NAO5ZJA8DZ,NAO,2.5
2022-02-09 14:03,MO08,MOJCKJLTE,MO,3.15
2022-02-09 14:10,NAO30,NAOP0J43D5,NAO,2.5
2022-02-09 14:31,NAO09,NAO09SKDGI,NAO,2.5
2022-02-09 14:58,EG33,EG9CHJ755,EG,2.0
2022-02-09 14:58,KO04,KOWKTAKPU,KO,2.95
2022-02-09 15:07,NO05,OO1B0Z3NX,OO,3.25
2022-02-09 15:49,MO02,NAOHL1N13J,NAO,1.35
2022-02-09 16:36,NAO33,NAOP0J43D5,NAO,2.5
2022-02-09 17:00,MO05,MOJCKJLTE,MO,2.6
2022-02-09 17:21,KO08,NAOLY8OZCY,NAO,1.85
2022-02-09 18:13,AM07,AMV3A3ZMF,AM,2.8
2022-02-09 18:18,EG01,EGRHOCN9J,EG,3.0
2022-02-09 20:27,KO05,KONCXLL4Z,KO,1.9
2022-02-09 20:38,OO06,OO1B0Z3NX,OO,3.5
2022-02-09 20:58,NAO06,NAOHAFEYUH,NAO,2.5
2022-02-09 21:01,AM02,AMLJH75LX,AM,2.0
2022-02-09 21:02,NAO07,NAO5ZJA8DZ,NAO,2.5
2022-02-09 21:21,AM01,NAO5UQPGB7,NAO,2.0
2022-02-09 21:29,KO04,MOJCKJLTE,MO,2.95
2022-02-09 21:57,EG22,EGRHOCN9J,EG,1.6
2022-02-09 22:04,EG22,EGRHOCN9J,EG,1.6
2022-02-09 22:52,AM04,AMLJH75LX,AM,2.2
2022-02-09 23:02,NAO09,NAO5UQPGB7,NAO,2.5
2022-02-09 23:11,EG29,EGSEIMVIH,EG,1.5
2022-02-09 23:17,KO03,NAOURTP0LZ,NAO,2.95
2022-02-09 23:44,KO05,KOWM31YIH,KO,1.9
2022-02-09 23:53,NO10,NOXFGCAQV,NO,4.2
2022-02-10 00:24,EG03,EGUT0CVS4,EG,1.2
2022-02-10 00:25,NAO06,NAOP0J43D5,NAO,2.5
2022-02-10 00:49,NAO20,AMH9SDBDW,AM,2.5
2022-02-10 01:09,AM09,NOQLL8OS9,NO,3.1
2022-02-10 01:50,OO05,OO3KKV9RF,OO,3.5
2022-02-10 01:58,EG31,NOE1V2ISQ,NO,1.4
2022-02-10 01:59,KO06,NORCBPLJD,NO,1.9
2022-02-10 02:12,OO10,EGSEIMVIH,EG,2.5
2022-02-10 02:26,EG23,NAOURTP0LZ,NAO,1.4
2022-02-10 02:37,NAO15,KOWKTAKPU,KO,2.5
2022-02-10 03:26,AM08,EGYTJXEPQ,EG,2.8
2022-02-10 03:41,NAO12,NAOURTP0LZ,NAO,2.5
2022-02-10 03:53,NAO18,NAOHAFEYUH,NAO,2.5
2022-02-10 04:28,AM05,NAOHAFEYUH,NAO,3.6
2022-02-10 04:29,AM07,OO1B0Z3NX,OO,2.8
2022-02-10 04:36,NAO15,OO3KKV9RF,OO,2.5
2022-02-10 04:54,EG35,EGRHOCN9J,EG,1.0
2022-02-10 05:33,AM09,NAOVZ41NAM,NAO,3.1
2022-02-10 06:23,KO07,KOWKTAKPU,KO,1.85
2022-02-10 06:26,EG16,EGYTJXEPQ,EG,1.2
2022-02-10 06:34,EG37,EGSEIMVIH,EG,1.4
2022-02-10 07:24,GE02,GEJA1WJ0T,GE,14.7
2022-02-10 07:31,NAO33,NAOHL1N13J,NAO,2.5
2022-02-10 07:37,EG26,EG7UR23GD,EG,1.8
2022-02-10 07:38,EG14,AMH9SDBDW,AM,1.2
2022-02-10 07:42,AM04,AMV3A3ZMF,AM,2.2
2022-02-10 08:36,KO05,KOWM31YIH,KO,1.9
2022-02-10 08:45,EG01,NAO5UQPGB7,NAO,3.0
2022-02-10 11:01,NO07,EGF1T2TAL,EG,3.55
2022-02-10 11:05,EG06,KOWKTAKPU,KO,1.7
2022-02-10 11:11,OO05,OO1B0Z3NX,OO,3.5
2022-02-10 12:03,EG05,EGIGQPKI7,EG,1.7
2022-02-10 12:14,AM08,NOE1V2ISQ,NO,2.8
2022-02-10 12:14,KO02,EGIGQPKI7,EG,3.4
2022-02-10 12:31,EG31,KOWKTAKPU,KO,1.4
2022-02-10 12:35,EG07,AMH9SDBDW,AM,1.8
2022-02-10 12:48,EG36,NAONSM43D8,NAO,1.0
2022-02-10 13:08,EG03,NAO09SKDGI,NAO,1.2
2022-02-10 13:48,EG13,KONCXLL4Z,KO,1.2
2022-02-10 14:28,NO07,EGF1T2TAL,EG,3.55
2022-02-10 14:40,NAO12,NAOHL1N13J,NAO,2.5
2022-02-10 14:42,NAO18,NAOBMYOFQE,NAO,2.5
2022-02-10 16:31,KO02,NAOVZ41NAM,NAO,3.4
2022-02-10 16:41,MO05,NAOLY8OZCY,NAO,2.6
2022-02-10 16:56,NAO30,EGUT0CVS4,EG,2.5
2022-02-10 17:29,NAO11,NAOLY8OZCY,NAO,2.5
2022-02-10 18:06,NO11,NAOBMYOFQE,NAO,3.35
2022-02-10 18:08,OO01,OOZSJ49IT,OO,2.3
2022-02-10 18:11,NO05,NAOURTP0LZ,NAO,3.25
2022-02-10 18:24,NAO28,NAONSM43D8,NAO,2.5
2022-02-10 18:34,EG06,EGC11ERTJ,EG,1.7
2022-02-10 18:37,NO05,OO1B0Z3NX,OO,3.25
2022-02-10 19:05,KO10,OO1B0Z3NX,OO,2.05
2022-02-10 19:09,NAO07,NAO5ZJA8DZ,NAO,2.5
2022-02-10 19:25,NAO21,NAO5ZJA8DZ,NAO,2.5
2022-02-10 19:35,MO11,EGC11ERTJ,EG,2.05
2022-02-10 20:39,MO09,AMV3A3ZMF,AM,2.7
2022-02-10 21:03,EG25,EGVWPVS7H,EG,1.8
2022-02-10 21:07,EG07,AMH9SDBDW,AM,1.8
2022-02-10 21:11,NO13,NOE1V2ISQ,NO,4.15
2022-02-10 21:20,AM02,AMXAJI0Y6,AM,2.0
2022-02-10 22:03,AM05,AMH9SDBDW,AM,3.6
2022-02-10 22:55,EG07,EG7UR23GD,EG,1.8
2022-02-10 22:59,NO03,NORCBPLJD,NO,3.25
2022-02-10 23:24,KO02,AMXAJI0Y6,AM,3.4
2022-02-10 23:43,EG05,EGIGQPKI7,EG,1.7
2022-02-10 23:54,EG03,EGUT0CVS4,EG,1.2
2022-02-11 00:02,AM04,MOJCKJLTE,MO,2.2
2022-02-11 00:07,NAO27,EG9CHJ755,EG,2.5
2022-02-11 00:19,OO10,OOQ0OXFQ8,OO,2.5
2022-02-11 00:32,NO08,NOQLL8OS9,NO,3.55
2022-02-11 00:34,KO02,AMHJ7XVG0,AM,3.4
2022-02-11 00:42,KO07,EGC11ERTJ,EG,1.85
2022-02-11 00:50,NAO21,NAOLY8OZCY,NAO,2.5
2022-02-11 01:10,NO05,NAOVZ41NAM,NAO,3.25
2022-02-11 01:17,OO05,AMHJ7XVG0,AM,3.5
2022-02-11 01:29,NO14,OO1B0Z3NX,OO,4.15
2022-02-11 01:51,OO10,OOQ0OXFQ8,OO,2.5
2022-02-11 01:58,NAO20,EG7UR23GD,EG,2.5
2022-02-11 02:02,AM10,GEX7EEDTJ,GE,3.1
2022-02-11 02:38,AM02,AMLJH75LX,AM,2.0
2022-02-11 02:39,EG18,EGIGQPKI7,EG,2.1
2022-02-11 03:28,GE01,GEJA1WJ0T,GE,14.7
2022-02-11 03:54,NO02,NOXFGCAQV,NO,3.85
2022-02-11 04:15,NAO03,EG9CHJ755,EG,2.5
2022-02-11 04:31,EG19,EGVWPVS7H,EG,1.4
2022-02-11 04:34,KO05,KOWM31YIH,KO,1.9
2022-02-11 04:48,OO03,KOWM31YIH,KO,2.4
2022-02-11 05:41,NAO20,NAOVZ41NAM,NAO,2.5
2022-02-11 05:44,NAO26,NAOLY8OZCY,NAO,2.5
2022-02-11 06:31,EG15,EGUT0CVS4,EG,1.2
2022-02-11 06:54,AM08,OO1B0Z3NX,OO,2.8
2022-02-11 07:21,NO10,NAOURTP0LZ,NAO,4.2
2022-02-11 08:16,MO05,MOJCKJLTE,MO,2.6
2022-02-11 08:16,NAO05,KONCXLL4Z,KO,2.5
2022-02-11 08:21,NO03,NOXFGCAQV,NO,3.25
2022-02-11 08:30,NO07,NOE1V2ISQ,NO,3.55
2022-02-11 09:09,MO12,AMH9SDBDW,AM,2.05
2022-02-11 09:12,NO12,NOXFGCAQV,NO,3.35
2022-02-11 09:22,NAO32,NAO5ZJA8DZ,NAO,2.5
2022-02-11 09:28,NO07,NOQLL8OS9,NO,3.55
2022-02-11 09:31,NAO21,NAOHAFEYUH,NAO,2.5
2022-02-11 10:10,OO10,OO1B0Z3NX,OO,2.5
2022-02-11 11:01,NAO28,AMNT3W5UZ,AM,2.5
2022-02-11 11:18,AM02,NO7PTX63C,NO,2.0
2022-02-11 11:19,NO07,NO7PTX63C,NO,3.55
2022-02-11 12:13,NO03,NORCBPLJD,NO,3.25
2022-02-11 12:46,AM04,AMNT3W5UZ,AM,2.2
2022-02-11 13:01,EG36,MOJCKJLTE,MO,1.0
2022-02-11 13:05,EG19,EGF1T2TAL,EG,1.4
2022-02-11 13:07,AM01,AMXAJI0Y6,AM,2.0
2022-02-11 13:41,EG25,EGUT0CVS4,EG,1.8
2022-02-11 14:12,OO02,NAOLY8OZCY,NAO,2.3
2022-02-11 14:54,NO06,AMHJ7XVG0,AM,3.25
2022-02-11 15:09,NAO37,NAOURTP0LZ,NAO,2.5
2022-02-11 15:10,KO01,OO3KKV9RF,OO,3.4
2022-02-11 15:11,NAO39,EGIGQPKI7,EG,2.5
2022-02-11 15:24,NO10,OO1B0Z3NX,OO,4.2
2022-02-11 16:23,NAO27,OOQ0OXFQ8,OO,2.5
2022-02-11 17:42,MO09,MOJCKJLTE,MO,2.7
2022-02-11 17:47,NAO29,EGC11ERTJ,EG,2.5
2022-02-11 17:47,NAO41,NAO09SKDGI,NAO,2.5
2022-02-11 18:00,EG20,EGIGQPKI7,EG,1.4
2022-02-11 18:11,EG22,NAO5UQPGB7,NAO,1.6
2022-02-11 18:11,EG11,EGRHOCN9J,EG,0.5
2022-02-11 18:12,EG29,EGC11ERTJ,EG,1.5
2022-02-11 18:41,EG17,EGYTJXEPQ,EG,2.1
2022-02-11 18:43,EG09,EG9CHJ755,EG,0.9
2022-02-11 20:12,AM01,AMHJ7XVG0,AM,2.0
2022-02-11 20:18,AM04,AMLJH75LX,AM,2.2
2022-02-11 20:55,EG15,EGF1T2TAL,EG,1.2
2022-02-11 21:13,NAO26,EGF1T2TAL,EG,2.5
2022-02-11 21:25,NAO26,NAOHAFEYUH,NAO,2.5
2022-02-11 21:30,NO03,NOXFGCAQV,NO,3.25
2022-02-11 21:35,EG12,EGC11ERTJ,EG,0.5
2022-02-11 21:50,NAO24,NAOHL1N13J,NAO,2.5
2022-02-11 22:21,NO01,NO7PTX63C,NO,3.85
2022-02-11 22:28,NAO19,NAOHAFEYUH,NAO,2.5
2022-02-11 23:03,NAO21,NAOHL1N13J,NAO,2.5
2022-02-11 23:25,OO06,OOQ0OXFQ8,OO,3.5
